account_age_months,avg_order_value,total_orders,days_since_last_purchase,return_rate,customer_support_tickets,browsing_frequency_per_week,cart_abandonment_rate,satisfaction_score,price_sensitivity_index,order_value_density,inactivity_ratio,loyalty_member_Yes,churned_Yes
-0.45563991998427206,0.9105216783280519,-0.25646607298011853,-0.8536542695802797,-0.7086239893692614,-0.8795887837014732,0.539583660783139,0.7247815859338128,0.3381707459218328,-1.2271832790215782,-0.1576694575228109,-0.4243824859739697,0,0
0.1793616621258592,-0.397003156495937,-0.8327275758541398,2.3340815463125533,-0.857512221336112,1.1701436371764342,0.6453309384798045,1.4096451975527717,-0.6956125242109504,1.116060383677104,0.47218767745126045,0.2443325530816378,0,1
0.12163424557039271,-0.48315347679634957,-0.8327275758541398,-0.9747075284116531,-0.39844017277165567,-0.8795887837014732,1.7028037154464575,-1.2851442307740013,0.8550623809882248,-0.5328888604441909,0.38295004738371974,-0.47812102596210754,1,0
1.1030003270133228,0.5638691990240101,2.0485799385159664,0.19547397362495653,-0.2991813514604219,-0.8795887837014732,1.2269409658114638,-2.2032584927269534,0.7339159040195391,-0.6196756627663644,-0.7721902410233895,-0.31463476346298413,0,0
0.9875454939023899,-0.5795597876087163,-0.8327275758541398,0.7200380952275746,-0.9567710426473459,-0.8795887837014732,-1.4696146154535015,1.7322258841848899,0.05549563299490024,-0.35931525579984436,0.28308888992718584,-0.22455049637163046,0,0
-1.2060963352053362,-0.6666217515101915,-0.8327275758541398,0.7200380952275746,0.457667161037736,0.14527742673748062,0.22234182769314337,-0.6598339766871261,-0.4371667066777545,-0.7064624650885376,0.19290694631395675,0.7769250295867184,0,0
0.12163424557039271,1.0673243777108137,-0.8327275758541398,2.455134805143927,-0.6714019313775487,1.1701436371764342,-0.5178891161835136,-0.06430040136629218,-0.5421603200506152,-1.0536096743772316,1.9889913102130328,0.29389743583930833,0,1
0.9298180773469233,0.15682033114957328,-0.8327275758541398,1.728815252155686,-0.8947342793278248,-0.8795887837014732,-0.3592681996385158,0.8736649797640215,0.4996993818800796,0.07461875581102276,1.04585815645688,-0.05767371661829712,0,1
0.12163424557039271,-0.0020335663355792533,1.0113092333427283,2.293730460035429,-1.0932519219502925,0.14527742673748062,-0.09490000539685257,-0.014672603422889318,-0.46947243386940396,-0.27252845347767046,-0.7477342689188518,0.2575671552839477,1,1
0.9875454939023899,0.46814662091244064,1.9333276379411624,-0.32909014797766156,1.859698012058914,0.14527742673748062,-1.0466255046668402,0.5262703941602014,0.39470576850721967,-1.0536096743772316,-0.7729260522904714,-0.3884074760192779,0,0
-0.2824576703178726,2.128705440247909,-0.1412137724053143,-0.9343564421345286,-0.27436664613261336,1.1701436371764342,0.592457299631472,0.21857804691110413,-0.04142154858004898,-0.5328888604441909,0.058578344439801394,-0.4572647537914375,0,0
-0.6288221696506715,-0.5850296492150917,-0.8327275758541398,-0.24838797542341262,1.0656274415690417,0.14527742673748062,-0.25352092194185044,-1.1511491763268138,-0.07372727577169776,-0.7064624650885376,0.27742300865305625,-0.19093880823877965,0,0
-0.9174592524280039,0.7646587021580409,-0.48697067412972705,0.19547397362495653,0.7554436249714375,0.14527742673748062,-0.04202636654851988,-1.3794370468664667,0.6450751542425021,-0.7064624650885376,0.09937268961353439,0.12246392446869991,0,0
0.12163424557039271,2.4569541143555003,-0.8327275758541398,0.6796870089504501,-0.12547841416576255,-0.8795887837014732,0.43383638308647393,-0.5059878030625772,0.9762088579569093,-0.012168046511150353,3.428420251824973,-0.10573565026965982,0,0
-0.8020044193170709,-0.07906745062536619,-0.8327275758541398,1.9305706835413086,-0.33640340945213454,1.1701436371764342,-1.4696146154535015,1.0275111533885704,-0.9298290463504092,0.7689131743884108,0.8015170265100422,0.7894020956360344,0,1
-1.4947334179826686,0.6659732823430178,-0.8327275758541398,2.455134805143927,-0.9443636899834417,0.14527742673748062,0.16946818884481066,0.7793721636715559,0.28163572333644604,0.5953395697440638,1.573257271723775,4.0661915668376,0,1
1.1030003270133228,0.08890288287041216,2.0485799385159664,-0.5308455793632839,0.6809995089880121,2.195009847615388,0.8039518550248023,0.44686591745075677,-1.6324786127687854,0.16140555813319665,-0.8086337489718031,-0.42362560512906644,0,0
1.4493648263461216,-0.4366596531421586,0.7808046321931197,-0.8133031833031552,-0.6465872260497402,-0.8795887837014732,0.6453309384798045,0.32279642259225017,1.1942725165005443,0.7689131743884108,-0.7785556138128437,-0.471109919188266,1,0
-1.552460834538135,2.4569541143555003,-0.7174752752793355,-0.8133031833031552,-0.6093651680580275,-0.8795887837014732,0.010847272299812817,-0.5407272616229591,-0.017192253186310954,-1.5743304883102718,1.9684918369920499,-0.02035949096456201,0,0
-1.6101882510936016,-0.8977234043795527,-0.8327275758541398,0.11477180107070759,0.035817170464992276,-0.8795887837014732,1.649930076598125,0.32775920238659045,0.5320051090717298,0.5953395697440638,-0.04647653751801792,1.8788059250669213,0,0
0.525726161458658,2.4569541143555003,2.6248414413899877,-0.9343564421345286,0.33359363439869366,-0.8795887837014732,-0.9408782269701749,-2.3124396482024396,0.9519795625631726,-1.3139700813437518,-0.6776284148926228,-0.47679186935642365,0,0
-1.6101882510936016,-0.7390974177946658,-0.8327275758541398,-0.0062814577606658175,0.5197039243572572,2.195009847615388,0.32808910538980873,-0.3273277304663268,-0.7683004103921617,-0.6196756627663644,0.11783401943173985,1.6472003865264966,0,0
-0.571094753095205,-1.1750909700028391,0.896056932767924,-1.0957607872430264,-0.5101063467467938,0.14527742673748062,0.010847272299812817,-1.925342824243898,0.580463699859203,-0.5328888604441909,-0.8787083975114283,-0.500414607211988,0,0
0.9875454939023899,0.7459700083362584,0.5503000310435112,-1.0150586146887774,-0.13788576682966694,-0.8795887837014732,1.2798146046597962,-0.34221606984934766,0.7985273584028381,0.7689131743884108,-0.5788670243835506,-0.4955447319427398,0,0
1.507092242901588,-0.07223012361739699,0.7808046321931197,0.841091354058948,-0.96917839531125,-0.8795887837014732,0.8568254938731352,0.129248010612979,1.5334826520128637,-1.2271832790215782,-0.7313694463267333,-0.2535623090811277,1,0
1.0452729104578564,0.8061384860063878,-0.8327275758541398,1.2042511305530683,-0.7830681053526868,-0.8795887837014732,0.4867100219348066,1.0324739331829105,1.4123361750441779,-1.0536096743772316,1.7184454793733455,-0.15623474024161127,0,0
-1.3215511683162693,-0.4161476721182509,-0.8327275758541398,0.5182826638419523,1.4626627268139785,1.1701436371764342,0.9096991327214677,0.268205844854507,-1.1398162730961305,-0.7064624650885376,0.452357092991807,0.8923378905428897,0,0
0.641180994569591,-0.7514046064090104,0.3197954298939027,-0.0062814577606658175,0.1474833444401303,2.195009847615388,-0.20064728309351773,-0.06430040136629218,-1.3821092270335016,-0.7064624650885376,-0.7752898628006717,-0.31336742809477386,0,0
0.29481649523679215,-1.1295087899497107,0.20454312931909846,-0.8133031833031552,-1.0064004533029627,-0.8795887837014732,-0.04202636654851988,1.1466178684527366,0.992361721552735,-1.0536096743772316,-0.8304928588256982,-0.447682142253562,0,0
-0.10927542065147319,-0.5054887450223826,-0.8327275758541398,-0.8536542695802797,1.1400715575524687,-0.8795887837014732,0.9625727715698006,0.025029634931832974,0.6450751542425021,-0.18574165115549734,0.3598143655143572,-0.4423962500826694,0,0
1.2761825766797221,0.33709785325969643,-0.8327275758541398,-0.7729520970260307,0.15989069710403467,-0.8795887837014732,-1.6282355319984994,-0.20325823560781967,-0.39678454768819277,-0.8800360697328846,1.2325961601167343,-0.46298340906404056,0,0
0.46799874490319154,-0.47221375358359885,0.20454312931909846,-0.9343564421345286,-0.8699195740000163,0.14527742673748062,2.2315401039297837,-0.8682707280494177,0.9762088579569093,-0.012168046511150353,-0.706701937654564,-0.4758503834273975,0,0
0.1793616621258592,-0.16749687992843523,2.0485799385159664,-0.7326010107489063,-0.7830681053526868,0.14527742673748062,0.4867100219348066,1.0126228140055495,0.10395422378237341,-0.27252845347767046,-0.8283069478403087,-0.42622062516873505,0,0
-0.5133673365397385,-0.7024037628518974,-0.8327275758541398,-0.5308455793632839,-0.4356622307633683,-0.8795887837014732,-0.6236363938801791,0.17391302876204157,-0.24333234352785818,-0.012168046511150353,0.15584263964569242,-0.3130551860475337,0,0
1.3916374097906552,-1.1415880676637897,2.279084539665575,-0.16768580286916368,-0.7954754580165909,-0.8795887837014732,0.3809627442381412,1.4344590965244732,0.9600559943610848,0.42176596509971676,-0.9063798491093705,-0.3821052844943684,1,0
0.006179412459459757,2.4569541143555003,-0.8327275758541398,-0.1273347165920392,-0.6714019313775487,0.14527742673748062,1.3855618823564617,-0.07422596095497276,0.9439031307652604,-0.9668228720550581,3.428420251824973,-0.2731955372045258,0,0
-0.16700283720693967,-0.7197249912720861,1.5875707362167495,0.6796870089504501,3.571912679677697,0.14527742673748062,2.390161020474782,1.9704393143132237,-0.7602239785942495,0.7689131743884108,-0.8566462383301948,-0.035267433675210076,0,0
0.23708907868132567,1.235066800306326,1.1265615339175326,-0.04663254403779028,-0.907141631991729,0.14527742673748062,0.539583660783139,-1.647427155760842,-0.5421603200506152,-1.8346908952767924,-0.6235639405376412,-0.28284576797704347,0,0
0.1793616621258592,-1.1748630591025735,-0.8327275758541398,-0.9343564421345286,1.2269230261997983,1.1701436371764342,-1.4696146154535015,0.37738700032999334,-1.3901856588314143,-0.27252845347767046,-0.33354785540724974,-0.47033596584310167,0,0
-1.0329140855389367,-1.1288250572489138,-0.1412137724053143,-0.2887390617005371,-0.7334386946970698,-0.8795887837014732,0.32808910538980873,-1.8757150263004951,1.4931004930233012,1.029273581354931,-0.784988749842845,-0.05124022943661868,0,0
0.5834535780141246,-0.5303310331513374,1.4723184356419452,-0.24838797542341262,-0.5225136994106979,-0.8795887837014732,-1.6282355319984994,0.5610098527205833,0.6289222906466776,-0.4461020581220175,-0.8345061913948731,-0.352695057378124,0,0
-1.552460834538135,-0.54537315256887,-0.7174752752793355,0.27617614617920544,3.088025925785432,0.14527742673748062,-1.4696146154535015,0.6701910081960697,-0.9540583417441465,-0.012168046511150353,-0.10478789896426813,1.6472003865264966,0,0
0.6989084111250574,0.01665512748620357,1.5875707362167495,2.455134805143927,-0.21232988281309229,0.14527742673748062,-1.258120060060171,-0.3074766112889657,0.40278220030513184,0.6821263720662368,-0.7903184760232648,0.11018181257640473,1,1
-1.4370060014272021,-1.04221891514797,-0.8327275758541398,0.19547397362495653,-0.42325487809946416,0.14527742673748062,-1.4696146154535015,-0.9327868653758415,-0.7602239785942495,-0.4461020581220175,-0.19615023450960758,0.9413549357366305,0,1
-1.7256430842045345,-0.22720953579803355,-0.8327275758541398,-0.6115477519175329,1.6115509587808292,1.1701436371764342,-1.3109936989085034,-1.572985458845738,-1.2609627500648164,-0.35931525579984436,0.6480660753356995,1.4927966941662134,0,0
-1.0906415020944034,0.7065414225903022,0.20454312931909846,0.19547397362495653,1.2641450841915107,1.1701436371764342,2.284413742778117,0.14413634999599986,-1.5194085675980118,0.07461875581102276,-0.4847024077318506,0.2694443623885848,0,0
0.23708907868132567,2.3433975082981435,2.163832239090771,0.7200380952275746,-0.8699195740000163,-0.8795887837014732,-1.0466255046668402,1.3649801794037093,0.8227566537965746,-0.7064624650885376,-0.6469250506406548,-0.11986409270785568,1,0
1.6225470760125211,-0.19439036615978114,-0.8327275758541398,-0.6922499244717818,-0.6838092840414529,1.1701436371764342,1.0683200492664655,0.32775920238659045,-0.20295018453829577,-0.5328888604441909,0.6820613629804769,-0.4578366193186978,0,0
-1.1483689186498698,-0.21763727798687654,0.08929082874429421,-0.5308455793632839,-0.0014048875267203935,2.195009847615388,1.1211936881147986,0.8389255212036394,-1.721319362545821,-0.012168046511150353,-0.6294957206259514,-0.12844207561676027,0,0
-0.45563991998427206,-0.7288414272827118,1.1265615339175326,-0.32909014797766156,2.579324466565359,2.195009847615388,1.2798146046597962,0.5163448345715208,-2.8116376552639912,-0.6196756627663644,-0.8376994622006876,-0.2571118192503296,1,0
-0.9751866689834703,-0.7653071713252145,-0.8327275758541398,0.9217935266131969,0.3211862817347895,1.1701436371764342,1.7028037154464575,0.6701910081960697,-0.8329118647754606,0.8556999767105838,0.09068500499320233,0.5354938015324574,1,0
-0.6865495862061379,1.0278957919648575,-0.3717183735549228,-0.8940053558574041,-1.0312151586307714,0.14527742673748062,-0.4121418384868485,-0.02956094280591018,1.0085145851485595,-0.7064624650885376,0.01513992133814122,-0.42180909110129833,0,0
0.35254391179225864,-0.5417265781646196,0.20454312931909846,-0.7326010107489063,0.28396422374307684,0.14527742673748062,0.010847272299812817,-0.18836989622479935,-0.7683004103921617,0.8556999767105838,-0.7197935572652422,-0.433186205275214,0,0
-0.8597318358725374,-0.4444086237511905,-0.3717183735549228,0.4375804912877033,-1.018807805966867,-0.8795887837014732,-0.9408782269701749,-0.3074766112889657,1.5092533566191257,-0.7064624650885376,-0.49321553742404034,0.1939891643120665,0,0
0.756635827680524,0.43509954037392246,0.435047730468707,-0.2887390617005371,-1.0808445692863882,-0.8795887837014732,3.130391964351439,0.3873125599186739,0.8873681081798737,-0.6196756627663644,-0.5997534759119468,-0.3703411936478706,0,0
-0.16700283720693967,2.4569541143555003,-0.8327275758541398,0.9217935266131969,-0.06344165084624159,2.195009847615388,-1.6282355319984994,-0.7293128938078898,-0.9055997509566719,-0.35931525579984436,3.428420251824973,0.02862374937042434,0,1
0.8143632442359904,2.032299129435542,-0.8327275758541398,-0.6922499244717818,-0.42325487809946416,-0.8795887837014732,-1.5753618931501667,0.2533175054714861,0.4350879274967806,0.42176596509971676,2.9885471983240586,-0.4406060623451589,1,0
0.006179412459459757,0.342339803965806,1.818075337366358,-0.450143406809035,-0.49769899408288953,0.14527742673748062,-0.09490000539685257,-1.1213724975607722,0.8550623809882248,1.636781197610145,-0.7762137162195367,-0.35039738338466736,0,0
1.2761825766797221,-0.5234937061433683,0.6655523316183155,-0.6518988381946573,-0.6217725207219318,-0.8795887837014732,-1.6282355319984994,-1.2652931115966404,0.5562344044654665,0.42176596509971676,-0.7790277705856878,-0.44582744324623125,1,0
-1.3792785848717357,1.3724970731665085,-0.8327275758541398,-0.9343564421345286,1.7604391907476797,0.14527742673748062,0.06372091114814551,1.4791241146735359,0.5239286772738176,0.7689131743884108,2.3051002696321787,-0.32144669106711427,0,0
0.8720906607914569,-1.0130463199139674,-0.8327275758541398,-1.0957607872430264,0.6189627456684909,2.195009847615388,0.3809627442381412,0.1540619095846804,-2.625879723912006,0.5953395697440638,-0.16593220104758305,-0.5078809366297967,0,0
1.2184551601242557,-0.7589256661177766,2.163832239090771,0.760389181504699,0.023409817801088126,0.14527742673748062,1.015446410418133,0.04488075410919412,0.44316435929469283,-1.1403964766994048,-0.8764606932104518,-0.24060324836904146,0,0
-0.22473025376240616,-0.6002996795328897,-0.8327275758541398,0.4779315775648278,0.4452598083738319,-0.8795887837014732,1.0683200492664655,-0.625094518126744,-0.03334511678213678,0.33497916277754364,0.261605756762778,-0.07329789977380198,0,0
-0.8020044193170709,0.5884835762526998,0.08929082874429421,-0.8133031833031552,-1.0808445692863882,0.14527742673748062,-1.363867337756836,0.3178336427979099,0.39470576850721967,1.8103548022544913,-0.46249387007098214,-0.3772035799749943,0,0
-1.3792785848717357,1.3683946769617266,-0.7174752752793355,2.455134805143927,-0.013812240190624546,2.195009847615388,-1.6282355319984994,-1.225590873241918,-1.6001728855771358,-1.2271832790215782,1.216778908226456,2.921030848498833,0,1
-0.9174592524280039,-1.3309820257845384,-0.8327275758541398,-0.6922499244717818,0.0606318757928008,-0.8795887837014732,0.22234182769314337,-0.07422596095497276,0.45124079109260645,0.42176596509971676,-0.4952615501063648,-0.30214622952207887,0,0
1.2761825766797221,-0.6461097704862838,2.163832239090771,0.8814424403360724,1.0284053835773306,0.14527742673748062,0.8568254938731352,1.603193609532043,-0.9944405007337082,-1.4007568836659252,-0.8681136359762431,-0.22851854288731416,0,0
1.3916374097906552,-1.2391339329774844,2.279084539665575,-0.9747075284116531,-0.8947342793278248,0.14527742673748062,0.11659454999647798,0.302945303414889,-0.978287637137883,-1.0536096743772316,-0.9133482318258287,-0.492393636180285,0,0
-1.3215511683162693,-1.1639233358898227,-0.1412137724053143,2.455134805143927,-1.0312151586307714,-0.8795887837014732,0.592457299631472,0.8637394201753409,1.0165910169464716,-0.27252845347767046,-0.7940777677200944,2.5393106090525777,0,1
-1.667915667649068,-0.04898321179030158,-0.8327275758541398,-1.0957607872430264,-1.0436225112946755,0.14527742673748062,0.3809627442381412,-0.18836989622479935,-0.04142154858004898,-0.9668228720550581,0.8326793735177547,-0.41151551161061284,0,0
1.6225470760125211,-0.3427603622327141,0.7808046321931197,1.3253043893844414,-0.03862694551843306,0.14527742673748062,-0.8351309492735096,-1.0221169016739664,-1.0186697961274456,1.376420790643624,-0.7663975769121073,-0.2004971320515591,0,1
0.41027132834772506,-0.4286827716328613,-0.8327275758541398,0.5989848363962013,-0.22473723547699803,0.14527742673748062,-0.3063945607901831,1.7074119852131884,-0.23525591172994526,-0.5328888604441909,0.4393727817385933,-0.1739713695178694,0,0
1.4493648263461216,-0.7999496281655922,-0.8327275758541398,-0.49049449308615944,-0.7582534000248782,-0.8795887837014732,-0.20064728309351773,1.3153523814603063,1.4688711976295648,0.5085527674218899,0.054801090257048254,-0.42776853185906366,0,0
-0.2824576703178726,-0.8092939750764835,1.357066135067141,-0.8133031833031552,-0.6217725207219318,0.14527742673748062,0.3809627442381412,-0.13874209828139647,0.4835465182842552,-0.012168046511150353,-0.8564614813321255,-0.422952822155819,1,0
1.1607277435687893,-0.9797713284751839,-0.8327275758541398,0.15512288734783206,0.035817170464992276,0.14527742673748062,-0.20064728309351773,-0.3322905102606671,0.5077758136779918,1.202847185999278,-0.13146475662996163,-0.32441599284327355,0,0
-0.571094753095205,-0.9788596848741212,-0.8327275758541398,0.5989848363962013,-0.13788576682966694,1.1701436371764342,-0.7822573104251769,0.7892977232602365,-0.49370172926314126,-0.09895484883332346,-0.1305204430842732,0.08912676361818417,0,1
1.507092242901588,0.7822078414784955,0.7808046321931197,1.0428467854445704,-0.5473284047385064,-0.8795887837014732,-1.0466255046668402,0.7247815859338128,0.4270114956988684,-0.09895484883332346,-0.6207372124896927,-0.22694098281211333,0,1
1.1030003270133228,-0.48383720949714654,0.5503000310435112,-1.0150586146887774,-1.0436225112946755,-0.8795887837014732,-0.20064728309351773,1.116841189686695,1.4204126068420901,-1.1403964766994048,-0.7608497348311888,-0.4962861662397879,1,0
-0.6865495862061379,-0.5533500340781675,0.7808046321931197,0.11477180107070759,1.1897009682080855,1.1701436371764342,0.592457299631472,-1.4340276246042098,-1.2125041592773418,0.942486779032757,-0.7936646305438559,-0.035799860200590346,0,0
-0.7442770027616045,-0.77966555804195,-0.8327275758541398,-0.8536542695802797,-0.8078828106804953,-0.8795887837014732,0.11659454999647798,0.5907865314866251,1.3073425616713163,1.202847185999278,0.07581206664861212,-0.4006801647783122,1,0
-1.667915667649068,0.044916079119143075,-0.8327275758541398,0.03406962851645865,0.048224523128896433,0.14527742673748062,-0.09490000539685257,1.0423994927715912,0.16856567816567242,0.16140555813319665,0.9299436687236459,2.47068674578134,0,0
1.2184551601242557,0.37629852810538683,2.6248414413899877,-0.8940053558574041,0.5197039243572572,-0.8795887837014732,-0.4121418384868485,0.06473187328655526,-0.009115821388398757,-1.0536096743772316,-0.8123295779703504,-0.4794919799453287,1,0
0.8143632442359904,-1.4736542493508302,0.435047730468707,1.6481130796014372,2.368399471278987,1.1701436371764342,-0.46501547733518095,0.14909912979034012,-0.9298290463504092,0.16140555813319665,-0.9039313968788392,-0.05124022943661868,1,1
1.3339099932351888,-0.6520354538931905,2.279084539665575,0.07442071479358311,-0.3860328201077515,1.1701436371764342,1.0683200492664655,-0.4017694273814311,-0.6148482062318271,1.7235679999323181,-0.8714076853828465,-0.3460109148517048,0,0
0.641180994569591,-0.48315347679634957,-0.8327275758541398,0.15512288734783206,0.7430362723075333,2.195009847615388,-1.6282355319984994,0.3575358811526322,-1.8263129759186822,-0.7064624650885376,0.38295004738371974,-0.28464115974867465,0,1
1.0452729104578564,-0.17342256333534203,0.5503000310435112,-0.7326010107489063,0.8174803882909586,0.14527742673748062,-1.363867337756836,-0.28762549211160454,-0.19487375274038357,2.504649220831879,-0.7149156259302097,-0.452689829573355,0,0
1.507092242901588,-0.053541429795614166,-0.8327275758541398,-0.49049449308615944,1.7232171327559673,0.14527742673748062,-0.25352092194185044,1.6131191691207236,-0.9621347735420587,-0.35931525579984436,0.8279578057893137,-0.42926306245662244,0,0
-0.16700283720693967,1.4278794219310595,-0.02596147183051004,0.760389181504699,-0.11307106150185842,-0.8795887837014732,1.9142982708397882,0.2731686246488473,0.34624717771974506,-0.9668228720550581,-0.21495781262789873,-0.013970372659998625,0,0
1.1030003270133228,2.4569541143555003,-0.8327275758541398,-0.5308455793632839,0.35840833972650216,0.14527742673748062,0.32808910538980873,-0.5456900414172994,0.7662216312111878,-0.35931525579984436,3.428420251824973,-0.42362560512906644,0,0
-0.45563991998427206,1.7660991979252725,-0.25646607298011853,-0.24838797542341262,-0.7210313420331655,0.14527742673748062,2.0200455485364537,-1.2355164328305988,-0.7683004103921617,-0.6196756627663644,0.09554147465674197,-0.23137787052361575,0,0
-1.552460834538135,-0.6132906008480312,-0.7174752752793355,0.19547397362495653,0.09785393378451347,-0.8795887837014732,1.3855618823564617,-1.7764594304136894,1.0731260395318585,-0.012168046511150353,-0.15168880506678514,1.5236774326382698,0,0
-1.552460834538135,-0.38537970058238913,-0.8327275758541398,-0.4097923205319105,-0.9567710426473459,0.14527742673748062,-0.09490000539685257,0.9381811170904452,0.40278220030513184,-1.1403964766994048,0.4842276751587859,0.5972552784765708,0,0
-1.0906415020944034,0.4034199252369982,-0.8327275758541398,-0.7729520970260307,0.19711275509574733,-0.8795887837014732,-0.04202636654851988,-0.3223649506719865,0.08780136018654904,-0.6196756627663644,1.3012949705655554,-0.3006615786339992,0,0
-0.5133673365397385,-0.8320850651030477,-0.25646607298011853,0.07442071479358311,-0.9939931006390587,0.14527742673748062,-0.3063945607901831,-0.49109946367955626,-0.13833873015499676,2.9385832324427463,-0.6733995554037007,-0.11165906557759912,0,0
-0.2824576703178726,2.4569541143555003,-0.8327275758541398,0.7200380952275746,0.43285245570992753,0.14527742673748062,1.2269409658114638,0.129248010612979,0.4270114956988684,-1.3139700813437518,3.428420251824973,0.011664978562015153,0,0
0.525726161458658,-0.7144830405659764,1.4723184356419452,-1.0957607872430264,0.37081569239040657,1.1701436371764342,0.43383638308647393,1.8314814800716956,-1.3821092270335016,-0.6196756627663644,-0.8518472219611486,-0.5069194190852593,0,0
0.641180994569591,-0.6203558387562662,-0.8327275758541398,2.455134805143927,-0.22473723547699803,0.14527742673748062,0.8039518550248023,0.11435967122995813,0.16856567816567242,0.24819236045536977,0.2408308587576361,0.12470816418323882,0,1
0.23708907868132567,2.4569541143555003,0.08929082874429421,-0.08698363031491475,0.2715568710791727,0.14527742673748062,-0.5707627550318464,1.1664689876300978,0.37047647311348164,-0.18574165115549734,-0.075407943774042,-0.29142375088594813,1,0
-1.552460834538135,0.9875555626178388,-0.6022229747045313,-0.16768580286916368,-0.18751517748528376,1.1701436371764342,-0.04202636654851988,1.6081563893263833,-0.7440711149984244,-0.7064624650885376,0.47749944114575693,0.9678241401412504,1,0
-1.0906415020944034,-0.5310147658521345,-0.48697067412972705,-0.6518988381946573,-0.5473284047385064,1.1701436371764342,0.6453309384798045,0.640414329430028,-0.8732940237650224,-1.2271832790215782,-0.4374695611102431,-0.22939833600617618,0,0
-1.552460834538135,-0.5843459165142948,-0.7174752752793355,0.6796870089504501,-1.018807805966867,0.14527742673748062,-0.04202636654851988,0.005178515754471829,-0.19487375274038357,0.33497916277754364,-0.13170083501638363,2.2648151559676295,0,0
1.2184551601242557,2.040048100044574,-0.8327275758541398,0.760389181504699,-0.6217725207219318,1.1701436371764342,1.0683200492664655,1.2012084461904797,-0.5340838882527029,-0.4461020581220175,2.996573863462409,-0.24060324836904146,0,0
1.507092242901588,1.2270899187970288,-0.8327275758541398,-0.0062814577606658175,-0.6217725207219318,-0.8795887837014732,-1.258120060060171,-0.1635559972530979,0.8954445399777858,-0.18574165115549734,2.154482259094901,-0.3653718794109879,0,0
0.006179412459459757,-0.3012805783843672,-0.02596147183051004,-1.136111873520151,-1.05602986395858,-0.8795887837014732,-1.6282355319984994,-0.2677743729342434,1.2992661298734043,-0.9668228720550581,-0.6129859721355015,-0.5144513065174683,0,0
-1.3792785848717357,0.25778485996725287,-0.8327275758541398,-0.49049449308615944,1.7976612487393926,-0.8795887837014732,0.27521546654147605,0.8091488424375977,1.0569731759360341,0.7689131743884108,1.1504408816418554,0.10316346292366452,0,0
-1.2060963352053362,2.4569541143555003,-0.6022229747045313,1.6077619933243128,3.125247983777145,2.195009847615388,0.010847272299812817,1.1317295290697158,-1.8182365441207693,-1.8346908952767924,1.2385276295755887,1.3945397990278512,0,1
-0.3979125034288056,-0.9667804071600423,0.5503000310435112,-0.08698363031491475,-0.5349210520746022,-0.8795887837014732,0.8568254938731352,-1.2801814509796612,1.4365654704379145,-1.2271832790215782,-0.8323140349495255,-0.1932916264080792,0,0
