Customer_ID,account_age_months,avg_order_value,total_orders,days_since_last_purchase,return_rate,customer_support_tickets,browsing_frequency_per_week,cart_abandonment_rate,satisfaction_score,price_sensitivity_index,order_value_density,inactivity_ratio,loyalty_member_Yes,churned_Yes,event_timestamp
6d37b345-96fc-4ca6-ae21-58c44209afe0,-0.455639919984272,0.910521678328052,-0.2564660729801185,-0.8536542695802797,-0.7086239893692614,-0.8795887837014732,0.539583660783139,0.7247815859338128,0.3381707459218328,-1.2271832790215782,-0.1576694575228109,-0.4243824859739697,0,0,2026-01-09 23:00:00
7f721f51-1ac4-4ea1-bd8d-a085535157a9,0.1793616621258592,-0.397003156495937,-0.8327275758541398,2.3340815463125533,-0.857512221336112,1.1701436371764342,0.6453309384798045,1.4096451975527715,-0.6956125242109504,1.116060383677104,0.4721876774512604,0.2443325530816378,0,1,2026-01-14 19:00:00
0662c919-6ef3-4317-bde3-011565c9ea46,0.1216342455703927,-0.4831534767963495,-0.8327275758541398,-0.9747075284116532,-0.3984401727716556,-0.8795887837014732,1.7028037154464577,-1.2851442307740013,0.8550623809882248,-0.5328888604441909,0.3829500473837197,-0.4781210259621075,1,0,2026-01-20 03:00:00
b96e4f1b-3005-46ea-b85c-9881af42992d,1.1030003270133228,0.5638691990240101,2.0485799385159664,0.1954739736249565,-0.2991813514604219,-0.8795887837014732,1.2269409658114638,-2.2032584927269534,0.7339159040195391,-0.6196756627663644,-0.7721902410233895,-0.3146347634629841,0,0,2026-01-04 16:00:00
5ce0be3e-c24d-4e78-a6e4-cf0366a5cdcc,0.98754549390239,-0.5795597876087163,-0.8327275758541398,0.7200380952275746,-0.956771042647346,-0.8795887837014732,-1.4696146154535017,1.73222588418489,0.0554956329949002,-0.3593152557998443,0.2830888899271858,-0.2245504963716304,0,0,2026-01-16 13:00:00
36ca896c-af41-45d0-8b15-9bb7b69f5deb,-1.2060963352053362,-0.6666217515101915,-0.8327275758541398,0.7200380952275746,0.457667161037736,0.1452774267374806,0.2223418276931433,-0.6598339766871261,-0.4371667066777545,-0.7064624650885376,0.1929069463139567,0.7769250295867184,0,0,2026-01-05 04:00:00
85d69498-7277-41fd-98bc-58c51b49ba2c,0.1216342455703927,1.0673243777108137,-0.8327275758541398,2.455134805143927,-0.6714019313775487,1.1701436371764342,-0.5178891161835136,-0.0643004013662921,-0.5421603200506152,-1.0536096743772316,1.9889913102130328,0.2938974358393083,0,1,2026-01-28 16:00:00
783d30e6-e01a-46d5-8994-ec299d6798a7,0.9298180773469232,0.1568203311495732,-0.8327275758541398,1.728815252155686,-0.8947342793278248,-0.8795887837014732,-0.3592681996385158,0.8736649797640215,0.4996993818800796,0.0746187558110227,1.04585815645688,-0.0576737166182971,0,1,2026-01-06 11:00:00
c4053e40-3e23-42bd-a066-c80e946e918c,0.1216342455703927,-0.0020335663355792,1.0113092333427285,2.293730460035429,-1.0932519219502923,0.1452774267374806,-0.0949000053968525,-0.0146726034228893,-0.4694724338694039,-0.2725284534776704,-0.7477342689188518,0.2575671552839477,1,1,2026-01-28 14:00:00
616bb2c7-7e82-46c9-8e10-bed9fe444a45,0.98754549390239,0.4681466209124406,1.9333276379411624,-0.3290901479776615,1.859698012058914,0.1452774267374806,-1.0466255046668402,0.5262703941602014,0.3947057685072196,-1.0536096743772316,-0.7729260522904714,-0.3884074760192779,0,0,2026-01-13 21:00:00
c5c52516-e767-4034-b180-a2e12b6733f8,-0.2824576703178726,2.128705440247909,-0.1412137724053143,-0.9343564421345286,-0.2743666461326133,1.1701436371764342,0.592457299631472,0.2185780469111041,-0.0414215485800489,-0.5328888604441909,0.0585783444398013,-0.4572647537914375,0,0,2026-01-15 08:00:00
f7b88739-6e00-40c5-84b9-d664cd030351,-0.6288221696506715,-0.5850296492150917,-0.8327275758541398,-0.2483879754234126,1.0656274415690417,0.1452774267374806,-0.2535209219418504,-1.1511491763268138,-0.0737272757716977,-0.7064624650885376,0.2774230086530562,-0.1909388082387796,0,0,2026-01-21 12:00:00
a0838aad-4bc1-457c-b7be-036c39b887a2,-0.917459252428004,0.7646587021580409,-0.486970674129727,0.1954739736249565,0.7554436249714375,0.1452774267374806,-0.0420263665485198,-1.3794370468664667,0.6450751542425021,-0.7064624650885376,0.0993726896135343,0.1224639244686999,0,0,2026-01-18 06:00:00
b47e2623-e675-44c2-8d88-f1d52f4dba4a,0.1216342455703927,2.4569541143555003,-0.8327275758541398,0.6796870089504501,-0.1254784141657625,-0.8795887837014732,0.4338363830864739,-0.5059878030625772,0.9762088579569091,-0.0121680465111503,3.428420251824973,-0.1057356502696598,0,0,2026-01-17 02:00:00
9a2bc455-d0f2-454a-ae39-50550d448fc8,-0.8020044193170709,-0.0790674506253661,-0.8327275758541398,1.9305706835413088,-0.3364034094521345,1.1701436371764342,-1.4696146154535017,1.0275111533885704,-0.9298290463504092,0.7689131743884108,0.8015170265100422,0.7894020956360344,0,1,2026-01-09 00:00:00
ca255891-17d6-45d2-900d-60589868c504,-1.4947334179826686,0.6659732823430178,-0.8327275758541398,2.455134805143927,-0.9443636899834416,0.1452774267374806,0.1694681888448106,0.7793721636715559,0.281635723336446,0.5953395697440638,1.573257271723775,4.0661915668376,0,1,2026-01-12 13:00:00
a49ed04a-0b43-44a5-8f1b-11db61b11f2a,1.1030003270133228,0.0889028828704121,2.0485799385159664,-0.5308455793632839,0.6809995089880121,2.195009847615388,0.8039518550248023,0.4468659174507567,-1.6324786127687854,0.1614055581331966,-0.8086337489718031,-0.4236256051290664,0,0,2026-01-07 17:00:00
1b68917a-971e-4978-b60e-46ed6d97f12a,1.4493648263461216,-0.4366596531421586,0.7808046321931197,-0.8133031833031552,-0.6465872260497402,-0.8795887837014732,0.6453309384798045,0.3227964225922501,1.1942725165005443,0.7689131743884108,-0.7785556138128437,-0.471109919188266,1,0,2026-01-20 04:00:00
d87b7c7b-7f52-4aae-b224-286f333c0940,-1.552460834538135,2.4569541143555003,-0.7174752752793355,-0.8133031833031552,-0.6093651680580275,-0.8795887837014732,0.0108472722998128,-0.5407272616229591,-0.0171922531863109,-1.5743304883102718,1.9684918369920497,-0.020359490964562,0,0,2026-01-14 02:00:00
94113089-13e1-4d04-a2c7-4f58ac0773ad,-1.6101882510936016,-0.8977234043795527,-0.8327275758541398,0.1147718010707075,0.0358171704649922,-0.8795887837014732,1.649930076598125,0.3277592023865904,0.5320051090717298,0.5953395697440638,-0.0464765375180179,1.8788059250669211,0,0,2026-01-01 22:00:00
3d06369f-98e5-4801-87f1-77fb939b9531,0.525726161458658,2.4569541143555003,2.624841441389988,-0.9343564421345286,0.3335936343986936,-0.8795887837014732,-0.9408782269701748,-2.31243964820244,0.9519795625631726,-1.3139700813437518,-0.6776284148926228,-0.4767918693564236,0,0,2026-01-11 13:00:00
805b40ff-2f92-485a-8d0c-d9f0254d942a,-1.6101882510936016,-0.7390974177946658,-0.8327275758541398,-0.0062814577606658,0.5197039243572572,2.195009847615388,0.3280891053898087,-0.3273277304663268,-0.7683004103921617,-0.6196756627663644,0.1178340194317398,1.6472003865264966,0,0,2026-01-24 09:00:00
99730612-4573-4faf-a922-6b9a90daf6ba,-0.571094753095205,-1.1750909700028391,0.896056932767924,-1.0957607872430264,-0.5101063467467938,0.1452774267374806,0.0108472722998128,-1.925342824243898,0.580463699859203,-0.5328888604441909,-0.8787083975114283,-0.500414607211988,0,0,2026-01-20 19:00:00
a3f58f32-cb3a-4475-aa5d-c37a5811a6ef,0.98754549390239,0.7459700083362584,0.5503000310435112,-1.0150586146887774,-0.1378857668296669,-0.8795887837014732,1.2798146046597962,-0.3422160698493476,0.7985273584028381,0.7689131743884108,-0.5788670243835506,-0.4955447319427398,0,0,2026-01-03 11:00:00
11d47829-90b5-43b4-8404-7edc39ff22ee,1.507092242901588,-0.0722301236173969,0.7808046321931197,0.841091354058948,-0.96917839531125,-0.8795887837014732,0.8568254938731352,0.129248010612979,1.5334826520128635,-1.2271832790215782,-0.7313694463267333,-0.2535623090811277,1,0,2026-01-22 07:00:00
791f7c4d-197e-46b3-ad0e-55967242eb36,1.0452729104578564,0.8061384860063878,-0.8327275758541398,1.2042511305530683,-0.7830681053526868,-0.8795887837014732,0.4867100219348066,1.0324739331829105,1.412336175044178,-1.0536096743772316,1.7184454793733457,-0.1562347402416112,0,0,2026-01-29 10:00:00
b8578935-0c06-4128-b4e8-01ff3c23b4ea,-1.3215511683162693,-0.4161476721182509,-0.8327275758541398,0.5182826638419523,1.4626627268139785,1.1701436371764342,0.9096991327214676,0.268205844854507,-1.1398162730961303,-0.7064624650885376,0.452357092991807,0.8923378905428897,0,0,2026-01-20 20:00:00
03318e8e-0a66-40ce-bd30-664cc9fa913a,0.641180994569591,-0.7514046064090104,0.3197954298939027,-0.0062814577606658,0.1474833444401303,2.195009847615388,-0.2006472830935177,-0.0643004013662921,-1.3821092270335016,-0.7064624650885376,-0.7752898628006717,-0.3133674280947738,0,0,2026-01-30 04:00:00
5abd051d-92d7-4bb7-9073-7fdaca60bebd,0.2948164952367921,-1.1295087899497107,0.2045431293190984,-0.8133031833031552,-1.006400453302963,-0.8795887837014732,-0.0420263665485198,1.1466178684527366,0.992361721552735,-1.0536096743772316,-0.8304928588256982,-0.447682142253562,0,0,2026-01-08 22:00:00
54a4f46e-1f13-4be6-9498-51020d5ec0d2,-0.1092754206514731,-0.5054887450223826,-0.8327275758541398,-0.8536542695802797,1.1400715575524687,-0.8795887837014732,0.9625727715698006,0.0250296349318329,0.6450751542425021,-0.1857416511554973,0.3598143655143572,-0.4423962500826694,0,0,2026-01-29 15:00:00
cbdccb6d-88fb-4be3-90ec-f7ce21975f6d,1.276182576679722,0.3370978532596964,-0.8327275758541398,-0.7729520970260307,0.1598906971040346,-0.8795887837014732,-1.6282355319984994,-0.2032582356078196,-0.3967845476881927,-0.8800360697328846,1.2325961601167343,-0.4629834090640405,0,0,2026-01-24 11:00:00
8d290a64-c2e0-46e2-84e2-88dbf9b45676,0.4679987449031915,-0.4722137535835988,0.2045431293190984,-0.9343564421345286,-0.8699195740000163,0.1452774267374806,2.231540103929784,-0.8682707280494177,0.9762088579569091,-0.0121680465111503,-0.706701937654564,-0.4758503834273975,0,0,2026-01-24 15:00:00
2491994c-e4f5-4e20-938d-8e3f2d238ad4,0.1793616621258592,-0.1674968799284352,2.0485799385159664,-0.7326010107489063,-0.7830681053526868,0.1452774267374806,0.4867100219348066,1.0126228140055495,0.1039542237823734,-0.2725284534776704,-0.8283069478403087,-0.426220625168735,0,0,2026-01-11 04:00:00
69ab8a54-f6ad-4f93-8aa2-ed57111981f6,-0.5133673365397385,-0.7024037628518974,-0.8327275758541398,-0.5308455793632839,-0.4356622307633683,-0.8795887837014732,-0.6236363938801791,0.1739130287620415,-0.2433323435278581,-0.0121680465111503,0.1558426396456924,-0.3130551860475337,0,0,2026-01-22 01:00:00
45682f98-5a30-408c-8e33-81638e9d5962,1.3916374097906552,-1.1415880676637895,2.279084539665575,-0.1676858028691636,-0.7954754580165909,-0.8795887837014732,0.3809627442381412,1.4344590965244732,0.9600559943610848,0.4217659650997167,-0.9063798491093704,-0.3821052844943684,1,0,2026-01-06 11:00:00
9db4df33-a9e5-4c35-92a5-e18cf7280d77,0.0061794124594597,2.4569541143555003,-0.8327275758541398,-0.1273347165920392,-0.6714019313775487,0.1452774267374806,1.3855618823564615,-0.0742259609549727,0.9439031307652604,-0.966822872055058,3.428420251824973,-0.2731955372045258,0,0,2026-01-21 05:00:00
7c5260b3-79ee-4eaa-9e03-4e55d30acbc2,-0.1670028372069396,-0.7197249912720861,1.5875707362167495,0.6796870089504501,3.571912679677697,0.1452774267374806,2.390161020474782,1.970439314313224,-0.7602239785942495,0.7689131743884108,-0.8566462383301948,-0.03526743367521,0,0,2026-01-27 23:00:00
699dc04e-c1d2-4444-b49a-411ffcb703c0,0.2370890786813256,1.235066800306326,1.1265615339175326,-0.0466325440377902,-0.907141631991729,0.1452774267374806,0.539583660783139,-1.647427155760842,-0.5421603200506152,-1.8346908952767924,-0.6235639405376412,-0.2828457679770434,0,0,2026-01-01 21:00:00
6d62661f-2fd2-48b5-8ef0-35fa0b64d75a,0.1793616621258592,-1.1748630591025735,-0.8327275758541398,-0.9343564421345286,1.2269230261997983,1.1701436371764342,-1.4696146154535017,0.3773870003299933,-1.3901856588314143,-0.2725284534776704,-0.3335478554072497,-0.4703359658431016,0,0,2026-01-07 23:00:00
72f96501-0c76-4498-864f-5e71196c291b,-1.0329140855389367,-1.1288250572489138,-0.1412137724053143,-0.2887390617005371,-0.7334386946970698,-0.8795887837014732,0.3280891053898087,-1.8757150263004951,1.4931004930233012,1.029273581354931,-0.784988749842845,-0.0512402294366186,0,0,2026-01-12 10:00:00
a3b7cf40-7d11-4790-8d99-6cf2796f19f0,0.5834535780141246,-0.5303310331513374,1.4723184356419452,-0.2483879754234126,-0.5225136994106979,-0.8795887837014732,-1.6282355319984994,0.5610098527205833,0.6289222906466776,-0.4461020581220175,-0.8345061913948731,-0.352695057378124,0,0,2026-01-17 04:00:00
8bb79204-f5ff-4c45-9f28-3b5e44e4e68a,-1.552460834538135,-0.54537315256887,-0.7174752752793355,0.2761761461792054,3.088025925785432,0.1452774267374806,-1.4696146154535017,0.6701910081960697,-0.9540583417441464,-0.0121680465111503,-0.1047878989642681,1.6472003865264966,0,0,2026-01-26 01:00:00
ceb32aa3-622f-41ff-b50d-095982dff2e2,0.6989084111250574,0.0166551274862035,1.5875707362167495,2.455134805143927,-0.2123298828130922,0.1452774267374806,-1.258120060060171,-0.3074766112889657,0.4027822003051318,0.6821263720662368,-0.7903184760232648,0.1101818125764047,1,1,2026-01-14 04:00:00
8692fff2-6ffb-4f50-a595-6e6c3424abf2,-1.437006001427202,-1.04221891514797,-0.8327275758541398,0.1954739736249565,-0.4232548780994641,0.1452774267374806,-1.4696146154535017,-0.9327868653758415,-0.7602239785942495,-0.4461020581220175,-0.1961502345096075,0.9413549357366304,0,1,2026-01-01 14:00:00
c85706ca-da9a-4454-bb37-37e57551d239,-1.7256430842045345,-0.2272095357980335,-0.8327275758541398,-0.6115477519175329,1.6115509587808292,1.1701436371764342,-1.3109936989085034,-1.572985458845738,-1.2609627500648164,-0.3593152557998443,0.6480660753356995,1.4927966941662134,0,0,2026-01-11 02:00:00
64538ef7-3b3b-4638-b03c-8270db704d32,-1.0906415020944034,0.7065414225903022,0.2045431293190984,0.1954739736249565,1.2641450841915107,1.1701436371764342,2.284413742778117,0.1441363499959998,-1.5194085675980118,0.0746187558110227,-0.4847024077318506,0.2694443623885848,0,0,2026-01-15 10:00:00
76d70e62-95b1-418c-8d1e-0312e1f317f0,0.2370890786813256,2.3433975082981435,2.163832239090771,0.7200380952275746,-0.8699195740000163,-0.8795887837014732,-1.0466255046668402,1.3649801794037093,0.8227566537965746,-0.7064624650885376,-0.6469250506406548,-0.1198640927078556,1,0,2026-01-24 13:00:00
f9da6bab-bd1c-47cd-ae60-6a030d14b99b,1.6225470760125211,-0.1943903661597811,-0.8327275758541398,-0.6922499244717818,-0.6838092840414529,1.1701436371764342,1.0683200492664655,0.3277592023865904,-0.2029501845382957,-0.5328888604441909,0.6820613629804769,-0.4578366193186978,0,0,2026-01-15 04:00:00
6459d22e-c35e-447d-af62-0044d41cd322,-1.1483689186498698,-0.2176372779868765,0.0892908287442942,-0.5308455793632839,-0.0014048875267203,2.195009847615388,1.1211936881147986,0.8389255212036394,-1.721319362545821,-0.0121680465111503,-0.6294957206259514,-0.1284420756167602,0,0,2026-01-04 20:00:00
b8346df1-be02-4118-905d-931fd1e5e174,-0.455639919984272,-0.7288414272827118,1.1265615339175326,-0.3290901479776615,2.579324466565359,2.195009847615388,1.2798146046597962,0.5163448345715208,-2.8116376552639912,-0.6196756627663644,-0.8376994622006876,-0.2571118192503296,1,0,2026-01-16 07:00:00
ab9a5c89-8f75-47d3-a30a-39c42431a7c1,-0.9751866689834704,-0.7653071713252145,-0.8327275758541398,0.9217935266131968,0.3211862817347895,1.1701436371764342,1.7028037154464577,0.6701910081960697,-0.8329118647754606,0.8556999767105838,0.0906850049932023,0.5354938015324574,1,0,2026-01-19 23:00:00
8a6e016e-8b86-4a0a-8bab-7575be08f75a,-0.6865495862061379,1.0278957919648577,-0.3717183735549228,-0.8940053558574041,-1.0312151586307714,0.1452774267374806,-0.4121418384868485,-0.0295609428059101,1.0085145851485595,-0.7064624650885376,0.0151399213381412,-0.4218090911012983,0,0,2026-01-18 20:00:00
dc4105da-5658-43ff-9853-13539c2e8df4,0.3525439117922586,-0.5417265781646196,0.2045431293190984,-0.7326010107489063,0.2839642237430768,0.1452774267374806,0.0108472722998128,-0.1883698962247993,-0.7683004103921617,0.8556999767105838,-0.7197935572652422,-0.433186205275214,0,0,2026-01-22 05:00:00
2c94d11a-b1aa-4595-892c-d4a8f2c6ab3b,-0.8597318358725374,-0.4444086237511905,-0.3717183735549228,0.4375804912877033,-1.018807805966867,-0.8795887837014732,-0.9408782269701748,-0.3074766112889657,1.5092533566191255,-0.7064624650885376,-0.4932155374240403,0.1939891643120665,0,0,2026-01-02 11:00:00
e5a9b6e3-1d31-45fd-bae5-60baa7e7a1cf,0.756635827680524,0.4350995403739224,0.435047730468707,-0.2887390617005371,-1.0808445692863882,-0.8795887837014732,3.130391964351439,0.3873125599186739,0.8873681081798737,-0.6196756627663644,-0.5997534759119468,-0.3703411936478706,0,0,2026-01-09 14:00:00
ea3d4ee1-c783-44b3-8c99-acc2d250c9d8,-0.1670028372069396,2.4569541143555003,-0.8327275758541398,0.9217935266131968,-0.0634416508462415,2.195009847615388,-1.6282355319984994,-0.7293128938078898,-0.905599750956672,-0.3593152557998443,3.428420251824973,0.0286237493704243,0,1,2026-01-04 09:00:00
e27d7b20-25b3-4ff0-b88b-a7ccb7b78f96,0.8143632442359904,2.032299129435542,-0.8327275758541398,-0.6922499244717818,-0.4232548780994641,-0.8795887837014732,-1.5753618931501667,0.2533175054714861,0.4350879274967806,0.4217659650997167,2.9885471983240586,-0.4406060623451589,1,0,2026-01-24 10:00:00
7b363fbf-9486-4e0d-9e01-2f4b52b1cc89,0.0061794124594597,0.342339803965806,1.818075337366358,-0.450143406809035,-0.4976989940828895,0.1452774267374806,-0.0949000053968525,-1.1213724975607722,0.8550623809882248,1.636781197610145,-0.7762137162195367,-0.3503973833846673,0,0,2026-01-17 04:00:00
8c1ff1d4-75a8-4a2e-9288-13f9ab4979d5,1.276182576679722,-0.5234937061433683,0.6655523316183155,-0.6518988381946573,-0.6217725207219318,-0.8795887837014732,-1.6282355319984994,-1.2652931115966404,0.5562344044654665,0.4217659650997167,-0.7790277705856878,-0.4458274432462312,1,0,2026-01-01 02:00:00
e44f7319-90da-4768-a764-9e66f6c0be73,-1.3792785848717355,1.3724970731665085,-0.8327275758541398,-0.9343564421345286,1.7604391907476795,0.1452774267374806,0.0637209111481455,1.479124114673536,0.5239286772738176,0.7689131743884108,2.3051002696321787,-0.3214466910671142,0,0,2026-01-17 06:00:00
9253f6fc-8ef6-44ad-b34a-3c8a6811d05f,0.8720906607914569,-1.0130463199139674,-0.8327275758541398,-1.0957607872430264,0.6189627456684909,2.195009847615388,0.3809627442381412,0.1540619095846804,-2.625879723912006,0.5953395697440638,-0.165932201047583,-0.5078809366297967,0,0,2026-01-24 14:00:00
ce296bf5-2912-40d6-b386-85f97849a5c2,1.2184551601242557,-0.7589256661177766,2.163832239090771,0.760389181504699,0.0234098178010881,0.1452774267374806,1.015446410418133,0.0448807541091941,0.4431643592946928,-1.1403964766994048,-0.8764606932104518,-0.2406032483690414,0,0,2026-01-05 10:00:00
27198475-c259-4626-8b01-616af90d4666,-0.2247302537624061,-0.6002996795328897,-0.8327275758541398,0.4779315775648278,0.4452598083738319,-0.8795887837014732,1.0683200492664655,-0.625094518126744,-0.0333451167821367,0.3349791627775436,0.261605756762778,-0.0732978997738019,0,0,2026-01-20 21:00:00
b0b8e332-e904-4d07-a612-e0c432c7ce81,-0.8020044193170709,0.5884835762526998,0.0892908287442942,-0.8133031833031552,-1.0808445692863882,0.1452774267374806,-1.363867337756836,0.3178336427979099,0.3947057685072196,1.8103548022544915,-0.4624938700709821,-0.3772035799749943,0,0,2026-01-30 07:00:00
7bb27d94-e332-4802-8f6c-baef0be95257,-1.3792785848717355,1.3683946769617266,-0.7174752752793355,2.455134805143927,-0.0138122401906245,2.195009847615388,-1.6282355319984994,-1.225590873241918,-1.6001728855771358,-1.2271832790215782,1.216778908226456,2.921030848498833,0,1,2026-01-17 18:00:00
ce331f32-0557-4b56-b791-2e437191a8bd,-0.917459252428004,-1.3309820257845384,-0.8327275758541398,-0.6922499244717818,0.0606318757928008,-0.8795887837014732,0.2223418276931433,-0.0742259609549727,0.4512407910926064,0.4217659650997167,-0.4952615501063648,-0.3021462295220788,0,0,2026-01-24 04:00:00
5753b50a-b697-4d53-a78d-98687e9d18c0,1.276182576679722,-0.6461097704862838,2.163832239090771,0.8814424403360724,1.0284053835773306,0.1452774267374806,0.8568254938731352,1.603193609532043,-0.9944405007337082,-1.4007568836659252,-0.8681136359762431,-0.2285185428873141,0,0,2026-01-07 18:00:00
b95a8097-0147-453f-82b4-c96ef664ffc5,1.3916374097906552,-1.2391339329774844,2.279084539665575,-0.9747075284116532,-0.8947342793278248,0.1452774267374806,0.1165945499964779,0.302945303414889,-0.978287637137883,-1.0536096743772316,-0.9133482318258288,-0.492393636180285,0,0,2026-01-09 10:00:00
a82e2092-f32b-400a-bd68-5ebb82a9a508,-1.3215511683162693,-1.1639233358898229,-0.1412137724053143,2.455134805143927,-1.0312151586307714,-0.8795887837014732,0.592457299631472,0.8637394201753409,1.0165910169464716,-0.2725284534776704,-0.7940777677200944,2.5393106090525777,0,1,2026-01-12 06:00:00
2114c75a-8904-48e2-b7cf-50783cbe0c23,-1.667915667649068,-0.0489832117903015,-0.8327275758541398,-1.0957607872430264,-1.0436225112946755,0.1452774267374806,0.3809627442381412,-0.1883698962247993,-0.0414215485800489,-0.966822872055058,0.8326793735177547,-0.4115155116106128,0,0,2026-01-12 07:00:00
2c96dd89-9249-42bb-80fb-b183fe4c8c64,1.6225470760125211,-0.3427603622327141,0.7808046321931197,1.3253043893844414,-0.038626945518433,0.1452774267374806,-0.8351309492735096,-1.0221169016739664,-1.0186697961274456,1.376420790643624,-0.7663975769121073,-0.2004971320515591,0,1,2026-01-20 00:00:00
e616cc54-be72-446a-9467-0660d655eeac,0.410271328347725,-0.4286827716328613,-0.8327275758541398,0.5989848363962013,-0.224737235476998,0.1452774267374806,-0.3063945607901831,1.7074119852131884,-0.2352559117299452,-0.5328888604441909,0.4393727817385933,-0.1739713695178694,0,0,2026-01-20 06:00:00
45361d48-4110-4646-966e-6f8739c4f424,1.4493648263461216,-0.7999496281655922,-0.8327275758541398,-0.4904944930861594,-0.7582534000248782,-0.8795887837014732,-0.2006472830935177,1.3153523814603063,1.4688711976295648,0.5085527674218899,0.0548010902570482,-0.4277685318590636,0,0,2026-01-11 12:00:00
b02e6e78-fb3b-48c9-a1f0-51b7fbb24110,-0.2824576703178726,-0.8092939750764835,1.357066135067141,-0.8133031833031552,-0.6217725207219318,0.1452774267374806,0.3809627442381412,-0.1387420982813964,0.4835465182842552,-0.0121680465111503,-0.8564614813321255,-0.422952822155819,1,0,2026-01-30 06:00:00
b44406ee-a3bd-4bb5-ae73-2b0b57a675b5,1.1607277435687893,-0.979771328475184,-0.8327275758541398,0.155122887347832,0.0358171704649922,0.1452774267374806,-0.2006472830935177,-0.3322905102606671,0.5077758136779918,1.202847185999278,-0.1314647566299616,-0.3244159928432735,0,0,2026-01-13 08:00:00
ba12e902-65cf-45cc-90e1-2bb1932104a1,-0.571094753095205,-0.9788596848741212,-0.8327275758541398,0.5989848363962013,-0.1378857668296669,1.1701436371764342,-0.7822573104251769,0.7892977232602365,-0.4937017292631412,-0.0989548488333234,-0.1305204430842732,0.0891267636181841,0,1,2026-01-15 02:00:00
246e2643-42a0-4a41-953e-d14f4fe5f2cf,1.507092242901588,0.7822078414784955,0.7808046321931197,1.0428467854445704,-0.5473284047385064,-0.8795887837014732,-1.0466255046668402,0.7247815859338128,0.4270114956988684,-0.0989548488333234,-0.6207372124896927,-0.2269409828121133,0,1,2026-01-03 05:00:00
